terms	cellType	value
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	4	-0.185722923779924
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	5	0.0307963589474003
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	6	0.159373845488961
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	7	-0.164886430700303
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	8	-0.0945103223881413
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	9	0.144466774051013
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	10	0.00760813909173927
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	11	0.19820666653899
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	0	-0.234707535575701
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	1	0.0423224821811436
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	2	-0.253322629675323
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	3	-0.00348342856748843
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	4	-0.0485437981780646
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	5	-0.0284121897644233
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	6	0.16543228702417
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	7	-0.503391770872067
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	8	0.293608295457197
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	9	0.493542654280807
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	10	0.136791681333355
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	11	0.604951778270625
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	0	-0.365048205910963
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	1	-0.110821405889799
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	2	0.0451492491817725
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	3	-0.336030853274557
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	4	-0.120047719182732
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	5	-0.282727910740847
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	6	-0.0228396005973736
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	7	-0.0868879455366415
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	8	0.33637536315378
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	9	0.395779777268943
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	10	0.162575612069779
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	11	0.394992427993993
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	0	-0.439661425232565
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	1	0.0991075956118698
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	2	0.154147547842617
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	3	-0.441251997718313
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	4	0.0359247306039159
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	5	-0.124223108825873
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	6	-0.14563410760834
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	7	-0.0477577410163447
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	8	0.388303188753017
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	9	0.395997435800512
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	10	0.0472982271435062
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	11	0.416194477349778
SHANK_TAL1_TARGETS_DN	0	0.68284036419009
SHANK_TAL1_TARGETS_DN	1	0.598997700302405
SHANK_TAL1_TARGETS_DN	2	-0.571296975061675
SHANK_TAL1_TARGETS_DN	3	-0.391095205457687
SHANK_TAL1_TARGETS_DN	4	0.32404888424012
SHANK_TAL1_TARGETS_DN	5	-0.0276510156324604
SHANK_TAL1_TARGETS_DN	6	0.39249111266959
SHANK_TAL1_TARGETS_DN	7	-0.0122272844616103
SHANK_TAL1_TARGETS_DN	8	0.506283741828451
SHANK_TAL1_TARGETS_DN	9	0.54031336569265
SHANK_TAL1_TARGETS_DN	10	-0.152601065037531
SHANK_TAL1_TARGETS_DN	11	-0.412166311350502
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	0	-0.8742580576218
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	1	-0.606996566135969
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	2	0.618285682718998
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	3	-0.319802527824493
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	4	-0.0524957915068924
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	5	-0.609228132859499
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	6	-0.51153087115888
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	7	0.471491288443192
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	8	0.809129972585687
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	9	0.52969945543637
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	10	0.294444022585442
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM	11	-0.272180908835211
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	0	-0.105776509580194
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	1	-0.7830965268375
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	2	0.903642309427152
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	3	0.250007074494157
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	4	0.614037142142322
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	5	-0.710588633287732
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	6	-0.724402345511389
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	7	0.675067658998637
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	8	0.151387009472215
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	9	0.580232295895398
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	10	-0.0100924672981951
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_DN	11	-0.436400541271701
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	0	-0.336718771725406
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	1	-0.477772985060721
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	2	-0.0978635609549516
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	3	-0.195144086839644
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	4	-0.500157330776613
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	5	-0.34765956307931
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	6	-0.332598602885835
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	7	-0.162536707099079
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	8	-0.548191559879115
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	9	-0.559817986255246
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	10	-0.141101588641644
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	11	-0.208047738661936
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	0	-0.401475014906594
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	1	-0.287000027562652
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	2	-0.359157848061725
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	3	-0.246813734876709
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	4	-0.252120930531577
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	5	-0.453718673196533
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	6	-0.372196550062535
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	7	-0.341878280661107
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	8	-0.211461448070072
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	9	-0.0688306017133809
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	10	-0.225952299372317
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	11	0.086090125705368
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	0	-0.232675697640735
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	1	-0.134972600952798
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	2	0.126621350179903
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	3	-0.343867280939162
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	4	-0.0440158034194212
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	5	-0.0450963305368404
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	6	-0.271006794206637
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	7	0.0959661346580775
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	8	0.120903963527954
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	9	0.129688663821091
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	10	0.0635220034830105
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	11	0.0977106445523519
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	0	-0.00601226427971999
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	1	-0.326910279595849
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	2	-0.215040273470603
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	3	-0.0391713502320323
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	4	-0.261769962835585
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	5	-0.128126585131114
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	6	-0.138340572437817
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	7	0.174496103055216
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	8	-0.0727404597325847
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	9	-0.36946685837532
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	10	-0.0052959504439771
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	11	-0.024009809977746
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	0	-0.303847854751955
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	1	-0.156284821492771
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	2	-0.201296089785044
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	3	-0.189295798675567
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	4	-0.217122791588656
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	5	-0.225427859876292
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	6	0.467150472582182
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	7	-0.213365164847877
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	8	0.0497703582296821
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	9	0.111314757216587
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	10	0.0352405979496749
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	11	0.230865691921013
SHEN_SMARCA2_TARGETS_DN	0	-0.448688518909205
SHEN_SMARCA2_TARGETS_DN	1	-0.312501856126779
SHEN_SMARCA2_TARGETS_DN	2	-0.290905338263116
SHEN_SMARCA2_TARGETS_DN	3	-0.32979936409919
SHEN_SMARCA2_TARGETS_DN	4	-0.311840384655617
SHEN_SMARCA2_TARGETS_DN	5	-0.464350712345246
SHEN_SMARCA2_TARGETS_DN	6	-0.436684254350495
SHEN_SMARCA2_TARGETS_DN	7	-0.335399401548871
SHEN_SMARCA2_TARGETS_DN	8	-0.300770919822479
SHEN_SMARCA2_TARGETS_DN	9	-0.316912045061136
SHEN_SMARCA2_TARGETS_DN	10	-0.360452983626094
SHEN_SMARCA2_TARGETS_DN	11	-0.381747863527986
SHEN_SMARCA2_TARGETS_UP	0	-0.276632161163135
SHEN_SMARCA2_TARGETS_UP	1	-0.275067326677499
SHEN_SMARCA2_TARGETS_UP	2	-0.250998535878379
SHEN_SMARCA2_TARGETS_UP	3	-0.307832395090985
SHEN_SMARCA2_TARGETS_UP	4	-0.502501432139489
SHEN_SMARCA2_TARGETS_UP	5	-0.201152040429999
SHEN_SMARCA2_TARGETS_UP	6	0.182534410687124
SHEN_SMARCA2_TARGETS_UP	7	0.277253332082183
SHEN_SMARCA2_TARGETS_UP	8	-0.164164140974794
SHEN_SMARCA2_TARGETS_UP	9	-0.34963977849715
SHEN_SMARCA2_TARGETS_UP	10	0.338471861716196
SHEN_SMARCA2_TARGETS_UP	11	0.379567550943328
SHEPARD_BMYB_MORPHOLINO_DN	0	-0.272766772400135
SHEPARD_BMYB_MORPHOLINO_DN	1	-0.164286282181205
SHEPARD_BMYB_MORPHOLINO_DN	2	-0.143482150573467
SHEPARD_BMYB_MORPHOLINO_DN	3	-0.118723794374006
SHEPARD_BMYB_MORPHOLINO_DN	4	0.101972155311881
SHEPARD_BMYB_MORPHOLINO_DN	5	-0.183071504167236
SHEPARD_BMYB_MORPHOLINO_DN	6	0.324317351297689
SHEPARD_BMYB_MORPHOLINO_DN	7	-0.136357821562316
SHEPARD_BMYB_MORPHOLINO_DN	8	0.0765702620053899
SHEPARD_BMYB_MORPHOLINO_DN	9	0.28817302561511
SHEPARD_BMYB_MORPHOLINO_DN	10	0.0077144146164066
SHEPARD_BMYB_MORPHOLINO_DN	11	0.0274681599061043
SHEPARD_BMYB_MORPHOLINO_UP	0	-0.183370192965138
SHEPARD_BMYB_MORPHOLINO_UP	1	-0.301107019912582
SHEPARD_BMYB_MORPHOLINO_UP	2	-0.0829979027197923
SHEPARD_BMYB_MORPHOLINO_UP	3	-0.230907916885746
SHEPARD_BMYB_MORPHOLINO_UP	4	-0.318144883467177
SHEPARD_BMYB_MORPHOLINO_UP	5	-0.279405194114396
SHEPARD_BMYB_MORPHOLINO_UP	6	-0.0423272016333525
SHEPARD_BMYB_MORPHOLINO_UP	7	0.105078541850896
SHEPARD_BMYB_MORPHOLINO_UP	8	-0.0750762915379697
SHEPARD_BMYB_MORPHOLINO_UP	9	-0.0205408007440425
SHEPARD_BMYB_MORPHOLINO_UP	10	0.142854196087597
SHEPARD_BMYB_MORPHOLINO_UP	11	0.0950620582271391
SHEPARD_BMYB_TARGETS	0	-0.256833119463826
SHEPARD_BMYB_TARGETS	1	-0.218427979666893
SHEPARD_BMYB_TARGETS	2	-0.138153674044788
SHEPARD_BMYB_TARGETS	3	-0.113474762113608
SHEPARD_BMYB_TARGETS	4	0.149140867255748
SHEPARD_BMYB_TARGETS	5	-0.253840027618195
SHEPARD_BMYB_TARGETS	6	0.395653441520192
SHEPARD_BMYB_TARGETS	7	-0.226574263996871
SHEPARD_BMYB_TARGETS	8	0.00261887224893445
SHEPARD_BMYB_TARGETS	9	0.248206702326038
SHEPARD_BMYB_TARGETS	10	-0.231721790864318
SHEPARD_BMYB_TARGETS	11	-0.0342640103715956
SHEPARD_CRASH_AND_BURN_MUTANT_DN	0	-0.154313066644903
SHEPARD_CRASH_AND_BURN_MUTANT_DN	1	-0.0264020261179089
SHEPARD_CRASH_AND_BURN_MUTANT_DN	2	-0.183830861798696
SHEPARD_CRASH_AND_BURN_MUTANT_DN	3	-0.207314161172076
SHEPARD_CRASH_AND_BURN_MUTANT_DN	4	-0.12991530340595
SHEPARD_CRASH_AND_BURN_MUTANT_DN	5	-0.0790015299005353
SHEPARD_CRASH_AND_BURN_MUTANT_DN	6	0.304770637635956
SHEPARD_CRASH_AND_BURN_MUTANT_DN	7	-0.203927441364655
SHEPARD_CRASH_AND_BURN_MUTANT_DN	8	-0.037511859957799
SHEPARD_CRASH_AND_BURN_MUTANT_DN	9	-0.0242109746812203
SHEPARD_CRASH_AND_BURN_MUTANT_DN	10	-0.0607237696285127
SHEPARD_CRASH_AND_BURN_MUTANT_DN	11	0.0077774581780664
SHEPARD_CRASH_AND_BURN_MUTANT_UP	0	-0.212537738307944
SHEPARD_CRASH_AND_BURN_MUTANT_UP	1	-0.301624031095498
SHEPARD_CRASH_AND_BURN_MUTANT_UP	2	-0.165573026304104
SHEPARD_CRASH_AND_BURN_MUTANT_UP	3	-0.265246022443728
SHEPARD_CRASH_AND_BURN_MUTANT_UP	4	-0.319551153331852
SHEPARD_CRASH_AND_BURN_MUTANT_UP	5	-0.284026610516061
SHEPARD_CRASH_AND_BURN_MUTANT_UP	6	-0.0866723953865287
SHEPARD_CRASH_AND_BURN_MUTANT_UP	7	0.082267767882468
SHEPARD_CRASH_AND_BURN_MUTANT_UP	8	-0.23262499460311
SHEPARD_CRASH_AND_BURN_MUTANT_UP	9	-0.0861553329544064
SHEPARD_CRASH_AND_BURN_MUTANT_UP	10	-0.133368879584637
SHEPARD_CRASH_AND_BURN_MUTANT_UP	11	0.0874465225833865
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	0	-0.281178040916709
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	1	-0.223725422621761
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	2	0.0698217512844604
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	3	-0.154975885257481
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	4	-0.0742990282415114
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	5	-0.0940274334011355
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	6	-0.112822155649768
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	7	0.0161139941643706
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	8	0.0130386925805718
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	9	0.221665890609014
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	10	-0.000742163661057893
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	11	0.161964805760045
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	0	-0.247263665717997
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	1	-0.195406502111302
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	2	0.0109519329695239
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	3	-0.24934649567179
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	4	0.0507360951155706
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	5	-0.236189812999634
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	6	-0.125651960086113
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	7	-0.0504237095750534
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	8	0.189897429733932
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	9	0.118333307003098
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	10	-0.0362659187620341
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	11	-0.0839634900302722
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	0	-0.24796256295126
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	1	-0.00933613514752418
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	2	-0.0806557308904348
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	3	-0.274358501512371
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	4	-0.159717465179836
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	5	-0.218630742608845
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	6	-0.0957395462708001
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	7	-0.138626442461151
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	8	-0.062575966338253
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	9	-0.0617648767750001
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	10	-0.103960453849006
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	11	-0.272649479153423
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	0	-0.16503592876648
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	1	-0.190004418500572
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	2	-0.0332425867178342
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	3	-0.248312085887948
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	4	-0.218854635774779
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	5	-0.198897887717505
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	6	-0.203369877745692
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	7	-0.140536955511324
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	8	-0.170317655336227
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	9	-0.0705374931599947
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	10	-0.15211735116269
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	11	0.00990299487676272
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	0	-0.153355357166042
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	1	-0.00534272789848061
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	2	-0.258032236066182
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	3	-0.267827870621031
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	4	-0.0756552867300565
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	5	-0.102770627041703
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	6	-0.0894056598431953
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	7	-0.229370618269962
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	8	0.0677919619353186
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	9	-0.0785428085361881
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	10	-0.206934204046073
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	11	0.143271452015992
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	0	-0.105398196822557
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	1	-0.25622110183996
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	2	-0.109612612438587
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	3	-0.27113601715082
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	4	-0.310672370267385
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	5	-0.283315445460069
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	6	0.0637761178978047
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	7	0.160988972873004
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	8	0.203046680512778
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	9	-0.0221610670865585
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	10	0.176099516856436
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	11	-0.172702995313305
SHI_SPARC_TARGETS_DN	0	-0.33821643913587
SHI_SPARC_TARGETS_DN	1	0.271383868653602
SHI_SPARC_TARGETS_DN	2	-0.330639491825578
SHI_SPARC_TARGETS_DN	3	-0.112261424168488
SHI_SPARC_TARGETS_DN	4	0.336792036927969
SHI_SPARC_TARGETS_DN	5	0.638144494733582
SHI_SPARC_TARGETS_DN	6	-0.228181929564258
SHI_SPARC_TARGETS_DN	7	0.280566831780284
SHI_SPARC_TARGETS_DN	8	0.331061270781496
SHI_SPARC_TARGETS_DN	9	0.300194570866795
SHI_SPARC_TARGETS_DN	10	-0.53240163788111
SHI_SPARC_TARGETS_DN	11	0.190072238228945
SHI_SPARC_TARGETS_UP	0	-0.181766003918622
SHI_SPARC_TARGETS_UP	1	-0.40752785442557
SHI_SPARC_TARGETS_UP	2	-0.109096034173739
SHI_SPARC_TARGETS_UP	3	0.152396964586915
SHI_SPARC_TARGETS_UP	4	-0.122955386488185
SHI_SPARC_TARGETS_UP	5	-0.422052435263186
SHI_SPARC_TARGETS_UP	6	-0.28065744473451
SHI_SPARC_TARGETS_UP	7	-0.419519430570694
SHI_SPARC_TARGETS_UP	8	0.108858162207942
SHI_SPARC_TARGETS_UP	9	-0.0646535994463033
SHI_SPARC_TARGETS_UP	10	0.0539405207159449
SHI_SPARC_TARGETS_UP	11	0.212942772440598
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	0	-0.558311790482233
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	1	-0.430684849860339
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	2	-0.0793063434760317
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	3	0.0673687119044284
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	4	-0.288475089309993
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	5	0.0627010659675932
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	6	0.0641801968926463
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	7	-0.221426995175367
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	8	-0.332231293661516
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	9	-0.0169558188224296
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	10	0.170863377417556
SHIN_B_CELL_LYMPHOMA_CLUSTER_1	11	-0.0177659431287649
SHIN_B_CELL_LYMPHOMA_CLUSTER_2	0	-0.104397266305777
