xxx	B cells	Monocytes	NK cells	T cells, CD4+	T cells, CD8+
ATP5PF	2.15507158246035	14.3329283190663	21752647808.0227	5.07464924276197	2.32299077240836
GABPA	0.208901234723029	0.147941330399947	0.150881825321744	0.159582564716058	0.190215401722149
APP	0.521337775677326	1.45385002630294	4.53476723234292	0.44891494454068	0.277485034717035
CYYR1	0	0.00472373079093208	0.00122356022624604	0	0
ADAMTS1	0.00424213857086338	0.00267309546686187	0.0861613352334229	0.00302909259834483	0.000477698590063677
ADAMTS5	0	0.0222135629890592	0.000686357429215666	0.000140382502325085	0.000477698590063677
AF165147.1	0.00465514129622139	0.00396999943120666	0.0514531016616837	0.0290726025020393	0.000477698590063677
N6AMT1	0.107087678530055	0.0351595603503845	0.0711178201771695	0.135465220280989	0.210038170641249
LTN1	0.21863140355154	0.245895377138749	0.227283683781923	0.220789640835555	0.25093842867683
RWDD2B	0.062303923678375	0.041277297603887	0.0507997823219924	0.0473114590059443	0.0697346624225732
AF129075.2	0.00724020574511343	0.00515051226124406	0.00196708029170517	0.00301822379998934	0.00286619154038206
USP16	0.579024415607396	0.678093284792389	0.739140059328488	0.671430014423985	0.761526483943145
CCT8	7.98703675513672	6.72299294069243	166361773.950092	1.71681921017553	1.87910445818992
MAP3K7CL	0.692392992047087	1.61749116023231	1195231752703.65	0.302164481310197	0.468238370157076
LINC00189	0.00539859058769662	0.0302707192330876	0.000768433717493704	0.000140382502325085	0.000955397180127353
BACH1	0.260595572918901	8.95807384797082	25.0285624533296	0.153794129706474	0.281748554103317
GAPDHP14	0	0.00594220791927311	0.000128072286248951	0	0
AP000240.1	0.00597316973971858	0.0258293086714416	0.00343991158356811	0.00168459002790102	0.000955397180127353
BACH1-IT2	0	0.00127132150927104	0	0	0
TIAM1	0.022961152740136	0.468535670765088	0.0943508091160826	0.473594553044451	0.113635688371878
AP000251.1	0	0	0.000814429715464617	0	0
AP000253.1	0.00126703600539485	0.000454043396168229	0.00115265057624056	0.00294803254882679	0.00859857462114618
SOD1	6.79624560905064	129.99319149697	9944.31536416845	20.7840564841985	8.55569929481635
AP000254.1	0.00398211315981239	0.00299668641471031	0.00166493972123636	0.00224612003720137	0.00334389013044574
SCAF4	1.00818589670232	0.517385898450025	0.988780514870437	0.561377383210599	0.646409227299492
MIS18A	0.0960779284898955	0.0546859665585694	0.0842381191519831	0.0771494960409021	0.0956043557560541
URB1	0.0607402353202515	0.0437572545712202	0.0470333568554862	0.0639125352903052	0.0956270500495221
URB1-AS1	0.02518774279359	0.0378467171312587	0.0292401440954157	0.0272654406769736	0.036170516471499
EVA1C	0.0163379194727899	0.020420431686509	0.117340184735923	0.0843374104860622	0.0911477977786727
CFAP298	0.426532662087799	0.395288319727267	0.46878842548016	0.426516678408614	0.441866799965921
SYNJ1	0.0394641845314076	0.175395112196286	0.103118076560724	0.118389984528774	0.10462935379069
PAXBP1-AS1	0.00664619787612758	0.0415284552851087	0.00736415645931464	0.0152532390989828	0.0181525464224197
PAXBP1	0.242464197998506	0.403906912648629	0.288125380226795	0.295925029425664	0.314662223545236
C21orf62-AS1	0.0359970589731579	0.0101846333881807	0.0272992283863539	0.0623268160170824	0.0816258519975907
AP000282.1	0	0.00381396452781312	0	0	0
OLIG1	0.000181005143627836	0.26492109924511	0.00346786743638546	0.000772103762787969	0
IFNAR2	0.104813631930316	0.270965485697371	0.152124010678141	0.130108588857983	0.11603351304892
IL10RB-DT	0.012387370034116	0.136771768399348	0.00756618059635186	0.00690938556322037	0.00798629965774207
IL10RB	0.349442443322875	0.654164115467078	0.384156257130257	0.244585774597697	0.258553025234743
IFNAR1	0.72617147097695	0.72296088379574	2.76927157244128	0.358817515869634	0.398455245785956
IFNGR2	3.45976838212509	81.9354038064518	0.418342476764	0.261980358955249	0.39463923973434
TMEM50B	0.267544189531825	0.242748692166043	0.482045088639259	0.385020449649502	0.406814837930995
DNAJC28	0.01062831103594	0.00696668584591696	0.00977136531540138	0.00717037641693485	0.0109870675714646
GART	0.298272704279041	0.244049212545548	6.43370834641779	0.336268107547951	0.446899079167184
SON	197.161532250033	2433.36479617138	7714680.69842272	840.548374645312	738.652535023012
DONSON	0.0211266093663544	0.0204063703724966	0.0996082414839986	0.0352059574109209	0.0315281069442027
AP000311.1	0.000724020574511343	0.000272426037700937	0.00356798386981706	0.00603644759997868	0.00238849295031838
CRYZL1	0.229213973642842	0.201465736878669	0.192105392958491	0.25643188858836	0.293178563856179
ITSN1	0.0032071001471987	0.110067609658895	0.0134232167436705	0.00853465313831434	0.00955397180127354
ATP5PO	0.828908143382745	2.09331797570639	18152.9426836398	1.04592031772121	0.853452694263906
LINC00649	0.0438802564622635	0.0401883597003908	0.140197068016069	0.302949787918884	0.321884864162405
MRPS6	1.24655832630291	1.43249178210882	71.1554976166816	1.4069994330192	1.35496527711905
SLC5A3	0.125806914628481	0.143618368283504	0.246225781697561	0.165431381947787	0.186407175568384
SMIM11A	0.00724020574511343	0.00708307698022436	0.0101177106136671	0.0109498351813567	0.013375560521783
KCNE1	0.000181005143627836	0.105893605494513	0.00247936943670098	0.000752329611852286	0
RCAN1	0.0481014389874414	0.140579628017891	0.072685685665757	0.0526582340618123	0.0534416351838338
RUNX1	0.268513079511999	0.456487411960028	0.465538687414488	0.546064507961476	0.370364754403846
SETD4	0.0959198879550492	0.0732513471386263	0.0870483622103582	0.0839891965685685	0.095873508502735
AP000688.1	0.000905025718139179	0.00966536376785259	0.00320180715622377	0.00379032756277731	0.00573238308076412
CBR1	0.353704530293718	1.6447790599716	0.453140093187438	0.349909376127553	0.405723781795282
CBR3-AS1	0.0287568532280444	0.0214449096131528	0.00864487932180415	0.0304560610977387	0.0457984577428149
CBR3	0.154018853343482	0.0155405715373224	0.0361654348278848	0.14270678588639	0.184989298114556
DOP1B	0.644730960969883	0.244101469843604	0.15034110659171	0.117959612069538	0.118607857549153
AP000692.2	0.00972328531780079	0.0105064504103857	0.00754814045119829	0.00393071006510239	0.00429928731057309
MORC3	0.794733231124688	0.428515156326045	0.522537146488426	0.577536074296858	0.46444338146622
AP000692.1	0.00398211315981239	0.0116631547109928	0.00281759029747691	0.00329898880463951	0.00382158872050941
CHAF1B	0.00998331072885177	0.00335992113164489	0.0466386958564377	0.0184622625015241	0.0171971492422924
HLCS	0.0582851835768849	0.0440888188088432	0.0784213779120911	0.0630056197628374	0.0606071140347889
AP000704.1	0.00271507715441754	0.000998895471570103	0.00204915657998321	0.00187538963045297	0.00798629965774207
PIGP	0.275628735503884	0.249522281445984	0.17574221472164	0.237484523352556	0.294871480646327
TTC3	1.83038164378618	1.24048625600222	1.33476200645982	2.00109153456264	4.49729142500874
DSCR9	0.00832623660688045	0.00154374754697198	0.0113082327503888	0.00657820345834334	0.0108524911981241
AP001432.1	0.00181005143627836	0.000998895471570103	0.00243337343873006	0.00250711089091585	0.00429928731057309
VPS26C	0.317709148473565	0.282943645935044	0.344756572021594	0.345531063581733	0.37347790127675
AP001412.1	0.0117933621651301	0.00917167660259822	0.00612942959479606	0.00866416684228394	0.0114647661615282
DYRK1A	0.36729175331612	0.390806411834109	0.347307016933656	0.384666689638714	0.45182695226568
KCNJ15	0.000181005143627836	0.029357552094849	0.00096054214686713	0.00187538963045297	0.00143309577019103
ERG	0	0.00063566075463552	0.0164212952096838	0	0
ETS2	0.0294298813644534	3.61451059167869	1.43695812416127	0.0783998336407619	0.0896121516553328
PSMG1	0.107221227127398	0.159750678344054	2.48191298326656	0.156848554141987	0.132127326171
BRWD1	0.568535096696225	0.490119420192171	0.595317770924056	0.659905615212184	0.773585887437712
BRWD1-AS2	0.00338810529082654	0.00687587716668332	0.00459256215980866	0.00456243132556528	0.00573238308076412
HMGN1	14.4176084850879	4103.2449907436	220322209692.01	7305.22402605301	11.0540480060839
WRB	0.0860665899317232	0.0927521708917363	0.123328565878308	0.0963088792089507	0.125856637596874
SH3BGR	0.00362010287255672	0.00199779094314021	0.00371409630121957	0.00372013631161477	0.0100316703913372
BACE2	0.712953454983669	0.0142004759526046	0.0484029839744139	0.00444378641995118	0.0192558825426318
PLAC4	0.00199105657990619	0.000181617358467292	6.40361431244753e-05	0	0
MX2	0.608605924297806	1288.23163113763	0.228222125084949	1.87987784419043	6.66952252483644
MX1	465.085284181974	2384779.98001522	6717.3843711421	4078176.63885623	0.805961487481539
AP001610.1	0.0277728072424821	0.0253918667622368	0.00862683917665059	0.0151524048985291	0.0109870675714646
PRDM15	0.0547390377512121	0.0482695659048778	0.0438919366946944	0.045087076565454	0.0476352826330273
C2CD2	0.0439102928546803	0.090864794398559	0.0265196280305876	0.0464922727578643	0.0708986054460834
ZBTB21	0.0522365294615608	0.072337172322052	0.047808664079861	0.0487799045427123	0.0616970875882567
UMODL1	0.00850724175050828	0.00236102566007479	0.00307373486997482	0.00919505390229311	0.0157640534721013
ABCG1	0.163360590176129	0.0325852468525307	0.0459988628578309	0.116255174881106	0.131871535991063
UBASH3A	0.0381304851919181	0.0259030686379295	0.157283277696419	0.473747008431667	0.492785951529032
SLC37A1	0.251503625575292	0.0939327950616669	0.113604228890379	0.100526244616029	0.102510013587052
PDE9A	0.00532816943263039	0.00335992113164489	0.0092951564607127	0.0531228567622095	0.0938508320626078
WDR4	0.0927092519160331	0.0477546103831441	0.185310391932777	0.0644810072064103	0.0962999319162243
NDUFV3	0.197276332495272	0.857303563796226	0.251024275791466	0.220728775091574	0.263182072195295
PKNOX1	0.106442678222967	0.0942136435018027	0.118095635415108	0.109110535962027	0.115286661712175
U2AF1	0.53196330391315	0.604785020067903	0.970761835807822	0.462276263124991	0.539573473124662
LINC01679	0.0203710250707046	0.00233544320500104	0.004837540094034	0.00266726754417662	0.00525468449070044
SIK1	0.07860127011559	0.0442081564527423	0.0126890720463099	0.0148123174410718	0.0243020211899495
RRP1B	0.460501767763831	0.25441535720517	1.52384598711416	0.695202312050786	1.29021489856162
PDXK	0.201403940983677	1.76247319163622	1.0358176705723	0.235465429656257	0.226612630611167
CSTB	3.54127422616382	91918699833440.3	2892.09433653001	64.5360681614927	2.20734550651914
RRP1	0.15389911690332	0.0884355382305587	0.140449946751895	0.157034807031047	0.173505282796645
AATBC	0.00230207442905952	0.312391997583964	0.00518567666247373	0.00138405087231517	0.000477698590063677
AGPAT3	0.117130580809366	1.12619035384598	0.177392771648144	0.23028680618841	0.211173532781653
TRAPPC10	0.616501923040782	0.476668322395748	1.00640510367078	0.585388250920644	0.592872282790675
PWP2	0.091417723973135	0.0442667769761304	0.084871133344126	0.0896624479452197	0.0905675488354601
GATD3A	0.220852671079235	0.200309980616015	0.223914143601706	0.142557772166896	0.123978454959747
LINC01678	0.13529444454358	0.0974565185917256	0.0176546844265929	0.0648721040407102	0.0944631070260119
AP001056.2	0.00108603086176701	0.00308749509394396	0.000384216858746852	7.01912511625427e-05	0
AP001056.1	0.0196785682173318	0.00478727754430947	0.00128072286248951	0.000421147506975256	0.000477698590063677
AP001057.1	0.0418452792278902	0.00181617358467292	0.00348590758153902	0.00152443337464026	0.00225391657697795
ICOSLG	0.0665833923544445	0.0290595436020743	0.0026714778660744	0.0069993509653186	0.0062100816708278
AP001059.3	0.0421196701353658	0.00106412169573	0.00203111643482965	0.000912486265113055	0.00143309577019103
AP001059.2	0.00724020574511343	9.08086792336458e-05	0.000320180715622376	0.000140382502325085	0.000477698590063677
AIRE	0.0354722736299794	0.0028644600407471	0.0327834488062459	1.28260399737334	0.00607550529748737
PFKL	4.49710526479056	6.92358902140749	152.426781563943	1.29141857095798	0.668452883090845
CFAP410	0.20152595305185	0.192987834667261	0.182614271632446	0.208342521543315	0.282531173364352
AP001062.1	0.00633518002697426	0.007173885659458	0.00427238144418628	0.00645759510695394	0.00859857462114618
TRPM2	0.0125683751777438	0.122992993571154	0.0179580759276704	0.00412150966765434	0.00238849295031838
LRRC3	0.00380110801618455	0.00666867735314228	0.00320180715622377	0.00536517803764443	0.00559780670742369
UBE2G2	0.478674755971328	0.601865998734308	0.424589914755788	0.540641133696415	0.742003557059162
SUMO3	0.524580088917076	1.42132713794905	0.824455868702051	0.584022815097673	0.710970232696916
PTTG1IP	0.313591478153313	7.67336886808183	46.1634618084545	0.48586896106348	0.348859483003566
ITGB2	6721.6501050321	1851680110173278	138761206.677666	723450.65484136	6101.08625783387
ITGB2-AS1	0.948080857578235	1.80818380191454	0.674864694467403	1.18728040796962	0.607752550429634
LINC01547	0.00615417488334642	0.00642183377051509	0.00492265858309482	0.00561530009300342	0.00798629965774207
AL844908.1	0.00416311830344022	0.0284000743180085	0.00096054214686713	0.0014740162744134	0.00334389013044574
FAM207A	0.181661316470351	0.268521142607576	0.230181009206239	0.176064890021163	0.200321041583529
AP001505.1	0.00181005143627836	0.00245183433930844	0.00224126500935664	0.00238650253952645	0
ADARB1	0.72112160804239	0.0612513064130809	0.182621288806449	0.236162983528794	0.234436855594708
LINC00334	0.00217206172353403	0.000544852075401874	0.00622142159073788	0.00382097051206848	0.00334389013044574
POFUT2	0.0670559866302617	0.0600278433936988	0.0789251474016484	0.0943243423020795	0.0937768625925654
LINC00205	0.0322189155657548	0.0517015675322281	0.0218660719284374	0.0548634346279828	0.0697573567160412
COL18A1	0.0842580994803957	0.0389260191592301	16.6522241398011	0.222099276024036	0.313094054522395
SLC19A1	0.0315229228205643	0.153788209746637	0.0228352788523595	0.0432921547079033	0.0640249736352771
PCBP3	0.0131113906086273	0.00805638999672071	0.00485558023918757	0.0162543195970345	0.0100316703913372
COL6A1	0.00108603086176701	0.00163455622620562	0.00655839152090506	0.021610000005483	0.0543970323639611
COL6A2	0.0412692064033755	0.0243358296961745	3.82816988081304	0.404842300191817	0.34157550808663
SPATC1L	0.116403024343037	0.14321207203733	0.0895971416007057	0.118333996690901	0.219002561772586
LSS	0.0498604979856174	0.0424761858465313	0.0956787839273567	0.0608391886059947	0.0610108431548102
MCM3AP-AS1	0.0260417760736268	0.0151394669769451	0.04904081056889	0.0361204071218093	0.063390004378405
MCM3AP	0.410655393920611	0.506125754322283	0.50962539078314	0.460826907898794	0.547142681095639
AP001469.3	0.00217206172353403	0.00508528603708416	0.00211319272310769	0.0014740162744134	0.00238849295031838
YBEY	0.310785626034184	0.30693937953815	0.208718831202885	0.248430172016839	0.323783885343382
C21orf58	0.0177579327924918	0.0177967272041512	0.0897786598748716	0.0245382584033741	0.0272288196336296
PCNT	0.168288513548487	0.278718724681959	0.395050385645941	0.221157665856412	0.471036724319036
DIP2A	0.397632696115123	0.539488117102507	2.57643227157448	0.771055234461605	1.74419255924785
S100B	0.316546637102368	3.2951850125841e+23	402511129.049813	145.885634836001	8358.11761727156
PRMT2	5.0768987700927	9.56600668813656	15.957816193032	22.1993729323605	53.4309354477028
MT-RNR1	Inf	Inf	9.61453149521531e+286	Inf	5.62356613405298e+149
MT-RNR2	Inf	Inf	Inf	Inf	Inf
MT-ND1	29947837073.6362	2.22048428328156e+21	1.63046973773389e+44	386746737486333	3165035006.24554
MT-ND2	2116940155.24954	2024713756174957568	3.78191178071694e+28	215674138121105184	3259097279.43188
MT-CO1	4.83313892055131e+110	4.06288867996554e+138	7.29027660481598e+277	4.4456779768951e+117	1.38902623839617e+71
MT-CO2	2.55350695713305e+79	8.98894283673812e+99	5.97331223062348e+129	3.4716442542785e+65	1.95490533746759e+44
MT-ATP8	8891750.16074459	619667758882.567	1783456366220420	164259769.01822	148355173.192732
MT-ATP6	7.01558852985994e+23	3.59822770720856e+25	5.69803459383136e+37	2.56388334079309e+20	3012441650966267392
MT-CO3	1.9869175271154e+60	9.42797913810773e+47	4.16204815197372e+107	1.60807142509032e+52	1.46575522713054e+30
MT-ND3	546247218148857920	17718269405283754	80930700367190368	223165684449540	65794598105828.8
MT-ND4L	67173393248952800	2900889332473124352	1.48761802783095e+33	5.11586271478348e+24	1.73345953736196e+24
MT-ND4	24032128136.3405	3.01227212964264e+20	2.54866305924904e+26	478845630792.979	1513770055.31737
MT-ND5	566315862958545	3.96280361388873e+29	4.04159791184887e+41	35715599348099112960	9371620061045.73
MT-ND6	92906.6323729281	1685688166117.44	193287342631764736	553389.045922797	76983.7058718817
MT-CYB	4.49108811578502e+54	9.08981219248256e+56	3.99668168092692e+84	3.28146661252893e+42	4.62684558790039e+34
AL109917.1	0.00362010287255672	0.00199779094314021	0.00217722886623216	0.00428166632091511	0.0062100816708278
AJAP1	0.000362010287255672	9.08086792336458e-05	0	0.000350956255812713	0.00286619154038206
Z98884.1	0.0025340720107897	0.00145293886773833	0.00185704815060978	0.00308841505115188	0.00286619154038206
AL139415.1	0.000543015430883507	0.000454043396168229	0.000448253001871327	0.00196535503255119	0.0318712291609259
DISP3	0.000724020574511343	0.000181617358467292	0.000576325288120278	0.00112306001860068	0.000477698590063677
MST1L	0.000362010287255672	0.00108970415080375	0.00166493972123636	0.00259707629301408	0.00238849295031838
PADI6	0.000362010287255672	0.00560455565741228	0.00587328502229816	0.000561530009300342	0
IL22RA1	0	0	0.000704397574369228	0.000210573753487628	0
AC104170.1	0.00325809258530105	0.000181617358467292	0.00172897586436083	0.00301822379998934	0.00143309577019103
AC099063.1	0	0.000454043396168229	0.00185704815060978	0.00252688504185154	0.00191079436025471
AL049796.1	0.00199105657990619	0.00142735641266458	0.00172897586436083	0.00273745879533917	0.00559780670742369
PIFO	0.00162904629265052	0.000454043396168229	0.00140879514873846	0.00391093591416671	0.00382158872050941
OVGP1	0.00271507715441754	0.00254264301854208	0.00147283129186293	0.00410926970013933	0.00703090247761472
BCL2L15	0.00144804114902269	0.00306191263887021	0.00160090357811188	0.00236672838859077	0.000955397180127353
RNVU1-4	0.000724020574511343	0.00278948660116927	0.000192108429373426	0.000280765004650171	0
AC239800.2	0.00126703600539485	0.000998895471570103	0.00268951801122796	0.00196535503255119	0.00334389013044574
PPIAL4H	0.00108603086176701	0.000817278113102812	0.00185704815060978	0.00236672838859077	0.00334389013044574
RF00003.9	0.0111591914626489	0.665609684707799	0.00760484126214846	0.00387138761229534	0.00238849295031838
PPIAL4C	0.000362010287255672	0.000181617358467292	0.000576325288120278	0.000631721260462884	0
C2CD4D-AS1	0.000362010287255672	0.000272426037700937	0.00179301200748531	0.00322879755347697	0.00143309577019103
S100A5	0.000543015430883507	0.00172536490543927	0.00207711243280056	0.00266726754417662	0.00382158872050941
AC234582.1	0.000724020574511343	0.00108970415080375	0.000256144572497901	0.00133363377208831	0.000477698590063677
AL590560.1	0.00139704871092034	0.00188139980883281	0.00339391558559719	0.00459307427485645	0.00525468449070044
AL359962.1	0.000181005143627836	0.000363234716934583	0.00153686743498741	0.000491338758137799	0.00143309577019103
AL445228.2	0.000181005143627836	0.000363234716934583	0.00414430915793733	0.000210573753487628	0
C4BPB	0.00144804114902269	0.000544852075401874	0.000512289144995802	0.00329898880463951	0.00846399824780575
HSD11B1-AS1	0.000543015430883507	0.00133654773343093	0.00408027301481286	0.0036574792438729	0.00191079436025471
HSD11B1	0.000854033280036837	0.000272426037700937	0.000750393572340141	0.00718544478377621	0
RIMKLBP2	0.00362010287255672	0.00172536490543927	0.00119864657421147	0.00175478127906357	0.00286619154038206
PLD5	0.0141974214703943	0.000272426037700937	0.000622321286091191	7.01912511625427e-05	0
LINC01291	0.00543015430883508	0.00372315584857948	0.00412626901278377	0.00568549134416596	0.00573238308076412
IGKV1-6	8.22571481462041e+52	2553.26816237385	Inf	0.000842295013950512	0.000955397180127353
AC159540.2	0.000181005143627836	9.08086792336458e-05	0.000512289144995802	0.000491338758137799	0.000477698590063677
AC012360.1	0.00199105657990619	0.000363234716934583	0.000512289144995802	0.00112306001860068	0.000955397180127353
DDX11L2	0.000362010287255672	0.00136213018850469	0.0010245782899916	0.000631721260462884	0.000477698590063677
TFCP2L1	0.00369912313997987	0.00354153849011219	0.0111776586029223	0.00255752799114271	0
RNU4ATAC	0.000362010287255672	0.00454043396168229	0.000512289144995802	0.000280765004650171	0
AC008063.1	0.000724020574511343	9.08086792336458e-05	0.00096054214686713	0.00840317598856945	0.0062100816708278
AC007405.3	0.000362010287255672	0.000454043396168229	0.00356798386981706	0.000631721260462884	0.000955397180127353
AC078883.2	0	0.00063566075463552	0.00140879514873846	0.00505377008370308	0.00812087603108251
LINC01473	0.00271507715441754	0.000817278113102812	0.00115265057624056	0.00175478127906357	0.00525468449070044
AC017101.1	0.000362010287255672	0.000454043396168229	0.000768433717493704	0.000491338758137799	0.000477698590063677
DIRC3	0.0026640847163152	0.000544852075401874	0.000320180715622376	0.00119325126976323	0.00238849295031838
HTR2B	0.000181005143627836	9.08086792336458e-05	0.000384216858746852	0.00133363377208831	0
IQCA1	0.00108603086176701	0.000181617358467292	0.00130867871530686	0.00203554628371374	0.0154949007254205
UBE2F-SCLY	0.000362010287255672	0.000272426037700937	0.00204915657998321	0.000280765004650171	0.000477698590063677
ERFE	0.000905025718139179	0.000544852075401874	0.00532491558699523	0.000421147506975256	0
AC093642.1	0.000181005143627836	0.000181617358467292	0.000192108429373426	0.00224612003720137	0.00334389013044574
CAND2	0.00162904629265052	0.000181617358467292	0.00268951801122796	0.00743136727064934	0.0100316703913372
AC090948.1	0.000724020574511343	0.00127132150927104	0.00160090357811188	0.00594648219788045	0.00989709401799678
LINC01980	0.000724020574511343	9.08086792336458e-05	0.000896506003742654	0.00561530009300342	0.0100316703913372
AC092902.4	0.00483614643984923	0.0019466260329927	0.00459256215980866	0.00796225433065851	0
TFP1	0.000905025718139179	0.00127132150927104	0.00369605615606601	0.00175478127906357	0.00191079436025471
PPIAP72	0.000181005143627836	0.00478727754430947	0.0010245782899916	0.00112306001860068	0
IGSF10	0.000724020574511343	0.00242625188423468	0.00272434737092632	0.000421147506975256	0
AC112491.1	0.00343909772892888	0.00399558188628042	0.00401623687168838	0.00398112716532925	0.00382158872050941
CCDC39	0.00289608229804537	0.00154374754697198	0.00185704815060978	0.00308841505115188	0.00238849295031838
ZDHHC19	0.0713080633692784	0.00251706056346833	0.00210202608483513	0.000561530009300342	0.00286619154038206
BNIP3P41	0.0070592006014856	0	0.000384216858746852	7.01912511625427e-05	0
AC105345.1	0.000724020574511343	0.000544852075401874	0.00096054214686713	0.00112306001860068	0.00429928731057309
AC096586.1	0.000724020574511343	0.00163455622620562	0.00096054214686713	0.00119325126976323	0.00238849295031838
CDKL2	0.000905025718139179	9.08086792336458e-05	0.00140879514873846	0.00453041720711459	0.00334389013044574
BMP3	0.00447413615259355	0	0.000128072286248951	0	0
ABCG2	0.000362010287255672	0.000726469433869166	0.005979024032002	0.00379032756277731	0.00416471093723266
CXXC4	0.000181005143627836	0.000181617358467292	0.00615738544761341	0.00133363377208831	0.00225391657697795
ARSJ	0	9.08086792336458e-05	0.00126268271733594	0.000471564607202115	0
IL2	0	0.000181617358467292	0.00140879514873846	0.00868256982406011	0.00225391657697795
HHIP-AS1	0.0051981567271049	0	0.000256144572497901	0	0
AC106872.5	0.000905025718139179	0.000363234716934583	0.00209515257795412	0.00175478127906357	0.00382158872050941
C4orf47	0.0045251285906959	0.00326911245241125	0.00254340557982545	0.00426189216997942	0.00429928731057309
ZDHHC11B	0	0.000272426037700937	0.000320180715622376	0.00103309461650246	0.000477698590063677
ZDHHC11	0.000181005143627836	0.000181617358467292	0.000512289144995802	0.00126344252092577	0.000477698590063677
AC091965.1	0.00302609500357087	0.00118051283003739	0.00209515257795412	0.00524456968625502	0.0062100816708278
SEMA5A	0	9.08086792336458e-05	0.000430212856717765	0.00157485047486711	0
AC025171.5	0.00162904629265052	0.000726469433869166	0.00236933729560559	0.00473345677718154	0.00655320388755105
MRPS30-DT	0.000543015430883507	9.08086792336458e-05	0.00128072286248951	0.000421147506975256	0.00273161516704163
AC146949.1	0.00181005143627836	0.000544852075401874	0.00185704815060978	0.00161439877673848	0.00143309577019103
TMEM171	0.00126703600539485	0.000998895471570103	0.0100293011580733	0.0185834631295292	0.000955397180127353
AC010501.1	0.000362010287255672	0.000363234716934583	0.00331183929731915	0.00259707629301408	0.00334389013044574
AC116337.3	0	9.08086792336458e-05	0.00203111643482965	0.00382097051206848	0.000955397180127353
CTD-2201I18.1	0.000181005143627836	0.00127132150927104	0.000448253001871327	0.00322879755347697	0.00429928731057309
TMEM232	0.00199105657990619	0.000544852075401874	0.000896506003742654	0.00131385962115263	0.00525468449070044
MTND5P11	0.00144804114902269	0.00108970415080375	0.00121668671936503	0.000631721260462884	0.000477698590063677
MTND4P12	0.000181005143627836	0.000544852075401874	0.000448253001871327	0.000772103762787969	0.000955397180127353
AC005618.1	0.000181005143627836	9.08086792336458e-05	0.000640361431244753	0.000701912511625427	0.000477698590063677
PCDHGA4	0.000181005143627836	0	0.000640361431244753	7.01912511625427e-05	0
PCDHGA7	0.000181005143627836	0	0.000384216858746852	0.000210573753487628	0
SGCD	0.000362010287255672	0.000181617358467292	0.00388816458543943	0.000631721260462884	0
AC008429.1	0.000181005143627836	0.000363234716934583	0.000768433717493704	0.000280765004650171	0
AL138831.1	0.00181005143627836	0.00181617358467292	0.00243337343873006	0.00175478127906357	0.00286619154038206
AL513548.4	0.00162904629265052	0.000454043396168229	0.00211319272310769	0.00217592878603882	0.00382158872050941
HLA-V	0.00157805385454818	0.0021794083016075	0.00160090357811188	0.00161439877673848	0.00238849295031838
MICD	0.000543015430883507	0.000181617358467292	0.00151882728983385	0.00112306001860068	0
RPL3P2	0.00126703600539485	9.08086792336458e-05	0.000640361431244753	0.00133363377208831	0.00143309577019103
COL11A2	0.000543015430883507	0.000454043396168229	0.000512289144995802	0.00157485047486711	0.00191079436025471
TREML4	0.00491516670727238	0.0061238252777404	0.000128072286248951	0.000140382502325085	0.000477698590063677
OOEP	0.00144804114902269	0.000726469433869166	0.000512289144995802	0.00196535503255119	0
PRSS35	0	9.08086792336458e-05	0.000192108429373426	0.0085619614726707	0
LINC02531	0.00325809258530105	0.00063566075463552	0.000430212856717765	0.00112306001860068	0.00238849295031838
AL390208.1	0.00126703600539485	0.000908086792336457	0.00236933729560559	0.00393071006510239	0.00429928731057309
HEY2	0.000543015430883507	0.000272426037700937	0.0085727187411899	0.00126344252092577	0.00429928731057309
AL590006.1	0.000362010287255672	0.000519269620328123	0.00132671886046042	0.00185561547951728	0.0756982856401881
CTGF	0.0242281887455308	0.00079169565802906	0.00133663456812421	7.01912511625427e-05	0
AL592429.1	0.000181005143627836	0.00635483362071178	0.000192108429373426	0	0
PHACTR2-AS1	0.000181005143627836	0.00136213018850469	0.000704397574369228	0.00329898880463951	0.000477698590063677
AL391863.1	0.00108603086176701	0.000363234716934583	6.40361431244753e-05	0.000631721260462884	0.000477698590063677
AIRN	0.000181005143627836	0.000363234716934583	0.00211319272310769	0.000912486265113055	0.000955397180127353
ZNF890P	0.0026640847163152	0.00188139980883281	0.00483754009403401	0.0248822727523819	0.0262128155502042
SLC29A4	0.000362010287255672	0.000272426037700937	0.000640361431244753	0.000561530009300342	0.00143309577019103
OCM	0.000181005143627836	0.000726469433869166	0.000640361431244753	0.00217592878603882	0.00286619154038206
AC073343.2	0.000724020574511343	0.000363234716934583	0.00128072286248951	0.00168459002790102	0.00525468449070044
AC004987.2	0	0	0.000512289144995802	0.000140382502325085	0.000477698590063677
GLI3	0.000362010287255672	9.08086792336458e-05	0.00523292359105341	0.000701912511625427	0.000477698590063677
SUN3	0.000362010287255672	0.000454043396168229	0.000512289144995802	0.00264749339324094	0.00429928731057309
NUPR2	0.000181005143627836	0.000363234716934583	0.000512289144995802	0.00550556053996951	0.00846399824780575
AC115220.2	0.00162904629265052	0.000454043396168229	0.000320180715622376	0.00140382502325085	0.00191079436025471
SEMA3A	0.000724020574511343	0.00468494772401447	0.000576325288120278	0.00433208342114197	0.0122855869683152
AC000120.2	0	0.000272426037700937	0.000384216858746852	7.01912511625427e-05	0.000955397180127353
